ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
10011,current,M,34,928,6871.22,3925.02,5589,3439.22,20234.5,11432,24,61,13,1,17,2,302000,1,1,1,1,23669,38928,49975,12163,43960,46795,42,6,11674,65390.75,110957.57,5,82,53250,15090.96,15777,4,75,63214,Y,19390.71,2171
11493,current,M,62,928,5829.72,3920,199379.84,992,5140.3,3891.73,6,7,82,47,4,3,49999,1,1,1,1,825,121927.8,130000,553,89564.69,37257,42,0,31907,49123.75,132720,2,171,24106,18895.03,18378,1,8,19339,Y,333.78,5956
8374,current,M,63,351,3913.36,3552.5,5034.29,225,1819,3846,531,29,13,10,1,70,304000,1,1,1,1,3101.3,895000,183999,977,28654.34,14824,55,36,27757,34952,96879.24,43,82,20720,29513.35,64399.28,6,18,24071,Y,522.92,10449
16607,current,M,60,355,679.37,86584,7579.88,3816,6655,11991.75,7,23,50,5,6,54,670000,1,1,1,1,192428.25,107692,1727,-5439,7461.09,10242,69,2,45404,18921.81,134537.94,50,171,19486,27704.64,13119,94,1,93,Y,755.17,134487
15889,current,M,53,743,1532.9,10981.22,19555,1005,31713.165,2555.3,2,2,2,42,20,22,199999,1,1,1,1,19866,3,51520,12415,81570,115958.2,4,14,159847,165676.48,128180,2,11,23726,34159.24,61177,94,11,23597,Y,470.72,1910
5721,current,M,37,485,9352.035,2651,23346.98,461,29603,1327,531,26,89,1,2,26,15000,1,1,1,1,28482.5,446457,10973,7478,22057.25,26699,16,33,102034,12621.25,153808,5,69,74666,78635,36434,19,68,44381,Y,7970.12,11949
10740,saving,M,42,836,16409.5,10039,12096.12,1423.5,15943.475,1397,2,29,73,54,14,1,127500,1,1,1,1,38566.25,111500,25524,-5942,41456,21220,62,13,58400,45324.49,36831,50,24,13600,37088.33,343301,47,22,70500,Y,1775.44,7179
12886,saving,M,55,374,1854,15759,17794.53,3043.73,1731.14,3700,15,31,9,2,1,80,360000,1,1,1,1,39851.93,53750,12016,3323,91503,20920,11,33,24323,39476.26,87799,17,7,236588,128265.53,14633.25,7,27,113745,Y,5224.41,13863
18669,current,M,66,737,6873,16889.78,4586.9,831.04,2602.895,3478,100,60,50,3,15,20,68250,1,1,1,1,10008,110135.86,13873,4889,93423.83,26541,55,31,34593,128161.26,25727,1,171,207000,180599.8,108839.63,14,1,35450,Y,4829.14,331169
11818,current,M,38,974,4352.05,1559,8922.86,2665,14347,13649.48,16,22,64,2,3,22,371000,1,1,1,1,41883.6,617203.09,13873,20324,69438,150830.41,9,3,24868,33688.52,30062,47,8,18154,28097.45,8437.29,11,18,33484.94,Y,5072.08,3870
8894,current,M,222,771,13681,10381,2216.5,13356,7657.45,1778,17,30,30,2,44,7,360000,1,1,1,1,124064.65,64091,492,-4664,17654,28871.5,10,1,28955,147153.43,90276,19,8,18956,22667.6,97612,5,32,19177,Y,3578.17,12001
13415,current,M,37,626,6100.46,29095.6,2238,7459.1,4225.375,7153,20,84,4,5,62,1,169000,1,1,1,1,1235.85,172131,26241,0,111817.83,152178,147,2,38121,18495.78,110040,43,20,13599,14879.16,67287.5,4,80,47400,Y,5620.51,320651
6047,current,M,32,700,25413.45,10091.23,4257.38,8398,6269.31,3707,7,36,50,3,15,1,313000,1,1,1,1,7713.51,82907.34,15756,2921,19674.85,62287.79,69,5,15600,22093.59,112404.5,5,38,24878,32471.37,24522,3,24,800000,Y,4037.92,110559
3329,current,M,47,123,3285.23,7237,2958.44,19091.01,16121.57,792,14,16,87,26,2,68,191000,1,1,1,1,6494.4,13299,3975,1954,66575.25,30035,42,19,30808,29031.07,52453.91,3,8,95158,31261.89,16545.29,3,58,17440,Y,5725.27,2693
14527,current,M,62,755,11358.57,16782.92,28833.62,18419.25,6316.6,52104.09,1,10,85,2,1,9,290000,1,1,1,1,154363.25,446457,16114,-4324,46865.21,43952,3,0,18646,78634.94,257771,50,81,53561,11195.43,99948,40,7,61645,Y,12780.44,6760
14428,current,M,33,737,47646.93,17008.01,48329.7,1255,4310,88567.97,7,23,44,1,1,54,104000,1,1,1,1,18861.8,1475000,230000,2008,69491.98,42141.99,11,0,12250,31870.73,10665,17,50,20949,24976.38,38694,5,104,33361,Y,3980.61,99515
15268,current,M,30,408,56862,1957,3089.88,896.63,3478.76,2444.31,3,30,50,5,4,6,170000,1,1,1,1,8256.6,30453,57899,0,187070.42,303057.5,24,36,45309,36664.5,86138,0,2,172300,31766.33,14498,1,32,28436,Y,6627.84,11833
14904,current,M,32,385,6266.39,1484.84,14887.64,3494,11578,3630,50,36,87,10,56,42,52000,1,1,1,1,4140,500358.79,3000,1411,49215.5,23303.5,67,33,162535,659905.45,21960,19,20,24280,41761.43,142499,6,83,23919,Y,4154.17,1782
11586,current,M,33,683,17392.49,5489.44,13148.5,6515.64,4803,80603,5,65,5,1,27,8,255000,1,1,1,1,154363.25,31033,300500,5350,17961.22,195712.58,69,2,40849.87,82936.5,30876,2,81,33186,45341,81178.75,14,14,21719,Y,12778.23,14368
12032,current,F,37,575,24332.64,3602.82,5365.88,2463.92,129,3926,1,18,35,3,28,98,67000,1,1,1,1,65640,3651922.3,130000,4512,104936.57,21699.89,52,2,30513,171514.51,43721,42,50,85562,91101.13,38577,117,32,633,Y,2235.92,9442
621,current,M,58,451,8948.18,974,1418,2157,25736.11,3559,100,66,69,5,25,34,366000,1,1,1,1,293418.75,470000,2019,5464,33249.43,60209,70,33,12632,20095.72,191777.13,1,8,44555,21781.51,42405,9,104,28175,Y,133.99,8476
1746,current,M,64,488,7921.05,326.38,173580,25584,3950.48,29164,5,10,50,3,2,47,400000,1,1,1,1,127004.3,376694.91,1255,3735,66468,46795,11,3,17774,21877.5,135330.37,4,12,17536,9815,75030,7,50,112956,Y,35354.94,16846
7066,current,M,40,801,13729.39,6348.7,3690.28,1858.44,1125.3,5446,19,71,19,22,6,1,467000,1,1,1,1,2666.4,88482.8,519,5773,181601.5,386245,3,36,19873,1132501,28503.5,8,86,19180,40128.14,63978,58,11,17082,Y,14573.7,136840
12542,current,M,33,330,2782,5574.2,2008.235,4255.76,3851.66,1991,9,50,64,2,9,1,100000,1,1,1,1,811,128314.74,33774,1992,51974.25,40294.24,42,4,30164,33457.01,78308,9,82,26693.42,39140.3,27199,14,75,26331,Y,13486.59,7995
3170,current,M,55,488,4056.18,2255.64,21317.01,10246,1281.56,1111,8,7,72,1,2,47,467000,1,1,1,1,12010,26001,4000,553,228573.2,32721,4,7,20934,98900.96,35197,2,78,61622,16842.63,108921,3,18,116905,Y,1640.31,10797
12785,current,M,38,355,18180,8486.04,814.82,2747.82,19844.195,12148.2,7,36,50,8,2,56,381000,1,1,1,1,41361.3,251131.79,678,-5439,447034.51,5284,147,5,3365,25869.09,132898,17,25,36740,108547.16,289073,47,40,105122,Y,799.96,82556
19348,current,M,28,575,3571.28,5286,13473.37,3157.52,3326,1715.23,4,18,14,1,1,11,293000,1,1,1,1,185669.2,76365.24,11379,2500,297776.01,21537.5,36,5,24620,19206.85,24668.5,6,34,127098,58766,106608.73,94,124,89387,Y,12450.07,326772
5446,saving,M,28,683,25822.26,9624,27269.31,28274,14614.305,29897.32,17,8,14,5,8,6,340000,1,1,1,1,3950,51000,731,5730,61259.64,35993,62,36,8055,21352.92,256270.37,1,8,181505,9601.26,115089,10,0,83890,Y,2202.9,9336
7260,current,M,36,836,12285.77,2849,37381.86,6455.95,3478.5,3121.04,531,71,50,4,16,54,218000,1,1,1,1,1038501.78,142608.5,126001,903,89635.65,47391,79,0,18320,36981.25,41531.5,1,50,27936,12988.48,154901,7,12,33626,Y,143.75,222419
19263,current,M,49,966,1686.97,2472.15,7529,3366,9555,24148.83,67,71,47,20,3,12,425000,1,1,1,1,331.2,71000,51520,5340,664028.73,3193,12,26,306161,13709.09,34340,31,38,21842,64269.3,16988,18,1,360000,Y,9957.08,16010
14405,saving,M,34,914,1591.98,4621,26557.1,7399.2,12777.6,2822,44,37,35,22,60,18,35800,1,1,1,1,186189,13299,300500,2351,20679.48,114551,84,26,14375,101020.87,45788,6,8,25835,48295.38,530,8,9,38313,Y,5092.35,2171
14809,current,M,35,799,14100.9,7877.65,19488.88,3838,5532.815,4368.74,17,84,14,5,55,79,147000,1,1,1,1,12869465,105000,508,6885,30760,45146,5,1,18360,18141.62,10096,2,7,47866,151675.41,63771,4,18,17634,Y,284.79,14052
19927,current,M,44,574,22618,5454,25911.71,14969.34,6762.46,9270,1,27,5,1,4,6,255000,1,1,1,1,116122.65,51000,30000,24326,30637.94,75919.33,10,4,16905,61480.05,130584,1,82,20513,278997.73,50918,49,58,64354,Y,3498.74,7106
1767,current,M,64,595,16593,9339.02,2353.37,6732,2994.5,1991,100,1,3,8,31,34,58000,1,1,1,1,825,95081,300000,2000,67021.31,97308.91,10,1,47362,19707.42,34340,4,171,26920,25479.26,111419.22,4,8,13040,Y,3471.72,15975
8634,current,F,42,958,1662,18893.68,7364.93,17545.46,785.98,616.4,8,10,112,22,44,79,28000,1,1,1,1,306.4,158000,13873,6916,61855.47,18151,77,5,61686,19788.9,40985,3,12,44401,35650.32,989236,3,73,82910.33,Y,1585.28,1902
19055,current,M,27,537,26752.4,321.23,11757,5995,2122.01,3501.5,5,2,4,2,4,16,293000,1,1,1,1,2014.8,160498,25524,6916,53207,60012,4,0,44528,6303.75,17306,47,59,129565,89195.07,96730,2,38,13025,Y,3754.42,10959
4660,current,F,27,424,5456.19,588.01,17510,1939,7645.68,23197,24,85,47,62,11,4,301000,1,1,1,1,47936.43,95081,49975,6916,3523.36,124859.12,42,3,45900,23465.86,160777,4,12,25845,77076,44815.5,94,18,12512,Y,6046.56,301008
16588,current,M,33,485,11364.55,1916.9,1708.92,2978,2714,442.27,6,17,64,82,1,4,206000,1,1,1,1,3101.3,35421.67,500718,-5439,74411.76,27864,4,7,1300,30138.93,18623,6,42,21933,53818.2,196162,3,28,68116,Y,8141.93,100589
15559,saving,M,35,485,6278.1,11026.6,213004.85,5995,11416,3126,60,4,60,30,62,5,147000,1,1,1,1,1892440,15375.23,11545,19765,59759,2146.92,46,4,147172,73665.27,15432,1,6,53710,61498.58,57087.93,49,32,33092,Y,170.54,300181
18817,current,M,55,958,5352.31,4640.8,2415.02,248.9,6787.63,533,26,84,27,4,5,1,587000,1,1,1,1,89908.8,40000,500,1992,137449.5,121151.94,35,0,24123,171514.51,30653.42,0,46,20040,132144,110414,10,35,25337,Y,3879.42,10093
6263,current,F,32,466,9867.21,3532,17782,4264,16140,1771,1,3,74,1,2,6,350000,1,1,1,1,65640,106398,15756,-5439,33.89,250034,91,0,31325,53695.62,64194,6,6,24571,118725,379506,8,58,17239,Y,401.47,17155
17897,current,M,53,631,22575,17761,37800.85,10355.56,1832.46,668.31,60,3,2,6,60,31,351000,1,1,1,1,39851.93,76365.24,4895,1500,11700.01,177032,5,5,18757,35975.54,122308.61,2,81,25491,28270.05,22485.29,4,32,16890,Y,1650.39,391870
910,saving,M,66,269,6319.76,4093,8910.39,2156.06,8099.31,7807,2,26,35,47,3,1,170000,1,1,1,1,1664.4,70000,5905,0,28342.18,41468,42,36,39751,48610.5,52929.5,4,13,30700,87480.5,43090,3,106,67230,Y,935.32,35396
1173,current,M,53,268,63924.54,3964.75,2949.17,5256.59,9656.135,764.09,6,84,4,2,1,8,49999,1,1,1,1,41883.6,32000,24125,-5998.43994,51385.51,47486,90,3,45063,24361.47,21577,3,12,39374,106626.13,147641.86,43,100,29540,Y,1257.73,289991
18069,current,M,66,372,22666.44,6174,14538.17,2609.72,1150,4270,4,77,85,50,1,16,141000,1,1,1,1,5809950,93.35,13873,10455,55167.96,240517,38,4,37005,120513.85,22818,31,1,8470,35390.5,50441,6,72,24667,Y,2025.23,291574
2334,saving,M,60,354,13833,703,2779.3,16785,2156,609.2,5,18,14,5,1,8,373000,1,1,1,1,17377.25,13299,16068,-5439,11378.5,5272,46,5,27208,16372.74,19653,2,108,107990,33760.82,52252.38,39,50,3612,Y,14546.85,341901
2025,current,F,25,805,6454.9,7658,9616.25,3447.42,6655.25,3496.2,10,30,16,2,55,3,184000,1,1,1,1,111,330001,126001,9827,43131.26,10870,87,6,28313,4643.82,54227,0,171,137765,115305.71,70625,1,58,29070,Y,5785.29,2823
2012,current,M,47,537,6373.82,6852.65,12468.9,360,50209,14810.14,63,1,6,35,12,1,371000,1,1,1,1,825,5350,1018,1500,100904,14611,94,5,47055,107366.57,68247.05,0,20,111792,9193.5,102878.89,11,120,59732.32,Y,3282.75,1107
11518,current,M,33,958,15683.89,8466.92,60399,12447.72,1950,609.43,4,29,52,3,55,12,555000,1,1,1,1,1359.3,50034.93,25000,-5439,19573.32,140175,63,2,18496,12094,194275,7,13,21631,164724.46,55310.5,5,12,74595,Y,9771.18,1691
7173,saving,M,34,966,11881.5,2582.4,12657.78,1159.96,5851.2,5046,8,3,59,47,36,30,199999,1,1,1,1,170590.75,76365.24,48500,12415,22774.64,79426,6,15,11980,50794.06,45831,0,44,31251.5,423.5,77760,10,0,37211,Y,1125.08,1338
16090,current,M,47,801,26009.8,4685,6285,3267.04,4586.39,23629.3,531,36,44,42,56,70,338000,1,1,1,1,124064.65,1163405.86,49000,5439,61070.09,122069,46,13,144639,8364.64,233575,70,13,86644,144686.93,45479.4,53,61,25571,Y,2157.69,7925
18208,current,M,60,628,8754.8,9529.04,3531.31,5870,2391,37001.45,7,1,13,1,1,9,480000,1,1,1,1,13929.95,15036,5797,3323,5634.14,38156,52,36,20400,22184.5,105766.83,7,1,27771,206131.31,321824,58,12,64766,Y,37763.15,346301
15753,current,M,34,887,5678.87,14110.25,15536.25,10204.52,7977.25,11816.69,26,601,74,2,2,17,555000,1,1,1,1,937,80489,33330,10455,27191.25,54378,6,2,25952,41610.01,24163,5,11,385963,522722.62,297042.16,6,14,140329,Y,661.11,9577
3073,current,M,30,743,38969.34,13120,13064.48,8980.91,12407.26,4937,4,6,72,2,6,56,341000,1,1,1,1,13659,51000,5540,6916,28800.99,9334,43,4,83776,21905,40407,1,30,22549,6459.92,28262.79,9,24,21854,Y,15147.59,11978
1179,current,M,30,737,12038.37,1107,5471.61,3543.61,686,1102.92,7,46,2,1,55,17,287000,1,1,1,1,33784.35,58473.56,8333,977,55925.25,31181.6,18,2,56567,11292.09,41066.5,1,8,40692,62581.44,29336.32,38,14,44154,Y,5048.42,403881
18499,current,M,33,968,40839.09,3892,4260.78,934.22,5290,12824,57,4,23,18,6,1,47000,1,1,1,1,47936.43,118856.1,925,1444,17413,159724,68,4,36342,72248.49,56328.5,43,171,75.59,98062.16,30320,10,106,139352,Y,4021.42,15962
17315,current,M,66,488,24410.73,870,3270.74,1297.84,5508.495,27928.67,4,3,67,20,15,98,471000,1,1,1,1,345.6,50034.93,4699,5773,35147.25,79489.91,6,13,30187,46225,38220,6,67,87926,4100,12773,117,83,62364.24,Y,3379.67,9624
10876,current,M,31,805,1153.7,11903.55,8102.5,818,2628.125,17045,2,77,14,47,21,1,524000,1,1,1,1,4323,1155000,28913,3983,5584.77,21269,67,2,30586,31854.01,100159,31,8,27509,25143.78,20519,21,15,63448,Y,4705.3,9311
4789,saving,M,55,882,24342.65,549.88,25889.03,1392,12053.9,10107,63,5,11,21,12,91,199999,1,1,1,1,1360,1425000,230000,7478,99893.82,369031,18,4,38489,12476,87828,3,38,70500,9820,25673.49,6,106,116618,Y,4292.75,14196
1359,current,F,33,743,9488,10719.76,26285.66,600,7434.75,4293.65,31,39,2,22,25,4,199999,1,1,1,1,72383.25,16500,68000,-6301,45006.98,25164,46,3,16010,10037.17,84333.84,9,87,66372,20991,24285,3,83,22419,Y,320.41,18372
9725,current,M,44,451,2630.93,11663,4222.03,3952.94,1938,10377,4,56,16,7,62,98,286000,1,1,1,1,300794.1,93.35,155205,-4664,593299.76,53003,2,17,46446,36664.5,28146,3,75,22554,56349.56,42901,12,75,16890,Y,4932.09,7262
9887,current,M,28,296,2458.05,73260,8892.02,7151,6653.1,1159,8,27,20,1,51,98,267000,1,1,1,1,68640,82907.34,36114,1332,153861.52,295,11,1,38000,20216.11,40151.44,0,23,55774,28688.52,17215.13,4,65,47842,Y,748.74,139339
15236,current,M,35,626,60992.13,10190.9,7977.53,2186.14,12260.41,772,44,85,112,44,7,17,17000,1,1,1,1,526.25,5350,48950,6885,75377.67,156793,69,1,9973.34,29362.63,77530.31,0,59,22398,14810,152696,2,73,22347,Y,9568.75,8589
10816,current,M,35,454,30373.03,1836,13029.75,27860,52409,3903,10,43,59,2,1,6,369000,1,1,1,1,130319,32714,96497,1954,12380.77,126797.5,4,26,35328,10295.42,142415,4,25,208000,233871.91,30471,2,63,26970.27,Y,13144.96,8430
8218,current,M,44,270,16897,28897.74,21834,2033,7467,3469,9,2,87,17,18,9,232000,1,1,1,1,158135.2,16000,11545,10210,55790.77,16901,35,5,17789,4492,53815,6,16,38453,51882.54,49345,12,18,24485.98,Y,2215.92,16469
9099,current,F,53,860,32120.62,10291.4,481,6572,11971.34,8617,6,47,16,4,6,16,287000,1,1,1,1,29424.37,143000,25524,-5998.43994,32912.8,44489.04,12,6,54587,84221,34353,8,26,79301,106966.68,87764,62,106,14394,Y,2894.09,4793
404,saving,M,47,737,20779.33,589.96,6963,7302.47,2979.205,2164,24,26,67,4,2,25,173000,1,1,1,1,249060,202560,2841,-4679,125321.74,101173,52,3,62600,14471.84,34292,70,82,19946,56624,25737.29,2,79,17070,Y,4288.47,132945
6371,current,M,33,248,35193.46,808.3,10783.82,1072.84,2076.85,1843,16,56,16,5,2,1,40000,1,1,1,1,207979.75,159415.3,787,2351,37342,8264,41,1,24179,23740,105374,2,11,83595,9580.87,67238,117,58,17634,Y,4256.75,165156
345,current,M,37,488,4829,3377.91,2599.92,3582.5,6967.5,11199.28,12,2,46,2,4,67,595000,1,1,1,1,3502.8,278904.9,925,4856,37722,92989.38,91,3,52512,15423.62,38661,3,44,19641,59757.09,50337,21,18,27628,Y,1059.14,95618
16467,current,M,53,516,8622.68,975,16248.52,7086.89,22245,634,6,10,5,82,1,11,533000,1,1,1,1,10006.2,120000,56305,0,9535.25,40950.01,18,0,23648,200324.62,107455.79,17,2,29246,62233.5,18303,43,14,107174,Y,807.01,6285
15998,saving,M,55,394,4439.25,1080,1546,4244.68,4611,213.52,52,26,3,1,26,11,47000,1,1,1,1,447490,152664,3850,5773,137726.97,29297,55,2,13593,20178.76,161345,1,14,10469,34868.5,19026.25,2,25,31471,Y,3642.97,9638
6488,current,M,66,243,1301.39,3332.48,48937.9,3333,11059.5,2519,14,65,10,8,31,53,512000,1,1,1,1,89104.12,229809.2,787,977,49119.75,218.88,11,36,21090,19343,107133,20,25,15885,102648.25,161082.03,117,58,16594,Y,35812.33,16253
15085,current,M,27,911,72187.12,10176,1343,3384.01,786,311,46,7,74,19,6,18,27000,1,1,1,1,6440,76365.24,51520,-5998.43994,54210.25,1750,3,2,17336,18974.3,44031,3,108,29053,68729.1,30582,8,35,291043,Y,490.78,242894
1285,saving,M,58,796,1232.26,6866,2118,10124.1,12400.25,582,2,47,10,24,3,98,53000,1,1,1,1,298492,290000,2500,0,1053.25,40311,12,43,40157,70679.71,46213,2,6,22905,28319.52,48492,3,96,35633,Y,64612.41,17072
8289,current,M,42,249,75342.58,2515,13798.33,162,15359.15,9654,6,1,67,8,17,2,92000,1,1,1,1,168265.55,190887.4,56305,6409,57593.77,24385,46,36,40139,16412.41,233042.5,6,8,38588,65426.37,40648,11,96,41458,Y,3654.34,125247
9331,current,M,60,750,3998.37,4245,11957.05,1792,5003.435,3033.36,7,11,23,1,46,81,520000,1,1,1,1,13762.5,3.59,49975,2921,36917.76,56018,91,4,31481,38065.88,50116,3,8,25573.35,79689.52,99323.26,14,3,63000,Y,14729.32,4528
11706,current,F,47,324,1785,23128,3912,1897,5392,637,4,1,50,5,2,47,28000,1,1,1,1,25976.2,15300,1266,-402,125204.9,285079.48,10,2,5359.53,25869.09,42054,43,50,25538,136484.77,29210,4,3,26665,Y,59.49,11274
9167,saving,M,35,244,6250,1289,4780,12330.01,23093,14249.71,53,65,18,21,1,47,127500,1,1,1,1,48422.7,25404,100000,1500,25258.78,156526.74,4,1,44789,33034.52,26823,2,20,19320,29566.83,77192,7,28,163580,Y,66839.75,306207
15316,current,F,60,538,7770.62,10802,3392.26,24804.75,4450.325,2904,15,10,35,4,14,68,579000,1,1,1,1,568.8,10465.48,16215,24326,34268.16,15805.32,16,26,61614,136610,23117,70,108,496256,14434.63,29359,9,21,28590,Y,4598.38,17894
19289,current,M,35,958,3179.07,18672.34,11164,1334.03,4225.375,12570,6,9,1,3,1,98,302000,1,1,1,1,165907.57,63000,768,2206,12152.45,49370,42,13,38407,20503.59,23881,5,8,63308,44943.69,105742,47,8,18560,Y,1612.5,9381
14618,current,F,53,269,11284.15,1145,2295.43,4235,14292.15,3877.52,7,34,69,2,1,98,552000,1,1,1,1,1399.9,93.35,492,10455,37588.48,59678,24,2,139086,70834.87,17645,1,20,17508,96423.79,38503,4,83,166970,Y,946.22,5959
16095,current,M,36,274,5520.06,1036,5383.13,978,3068.89,31440.88,7,8,30,20,60,2,483000,1,1,1,1,4720,165970.9,49975,6613,32167.5,22793,4,36,46268,100987.85,187203.65,9,75,55250,54861.68,33695.29,19,8,59732.32,Y,1888.1,345669
14657,current,M,53,267,32347.35,6432,6482.34,4032,18957.43,932,7,1,38,53,2,2,130000,1,1,1,1,960000,14000,49975,-6301,50573,49640.34,35,14,26334,44678.48,127039,43,67,25478,127372.75,54172.79,11,12,33846,Y,4762.1,3546
12784,current,M,120,700,15369.27,5207,17464.98,23116,27926.4,3472,4,10,84,18,27,4,199000,1,1,1,1,21220,12257,583,173,39259.88,100177,1,7,53600,66706,25477.23,2,6,158592,30170.75,69291.5,3,73,35228,Y,34723.41,12948
4698,current,M,30,908,38983.84,14766,3755.55,4591.62,22766,15169,92,9,4,48,25,13,256000,1,1,1,1,46730.2,16000,130000,2921,29372.59,16297,11,4,5596.35,21736.52,185696.5,3,171,83255,40579.32,29286.5,12,104,215202,Y,20893.21,1491
12229,current,M,221,631,37079.08,100,8117.6,4644,4129,3891.73,6,46,50,7,44,44,27000,1,1,1,1,300794.1,3084.5,11580,20324,66426.29,550061,94,1,109327,10644.25,63577,4,171,187000,34055.24,629,47,80,18429,Y,69512.02,8031
16539,current,M,25,814,4202.47,1092.21,997.25,10246,5799.095,664.45,44,26,44,3,1,1,49999,1,1,1,1,322.02,74599.9,4000,4856,77427.13,632,79,4,23413,47813.83,4216,1,82,163384,232672.25,142986.36,7,49,34037,Y,538889.51,8080
19919,current,M,33,700,4486.75,812,38768.15,16242,5206.52,5408,8,29,2,4,14,10,400000,1,1,1,1,2533020,7051.99,925,5730,24007.64,82551,46,15,47364,44082.53,28752,3,7,23071,13236.06,16345.02,14,58,71283,Y,4037.99,32770
8739,current,M,40,258,2743,6946.01,6245.13,2354.61,6527,517,6,99,10,2,18,75,586000,1,1,1,1,124064.65,64491,25728,8572,50895.24,53696,147,35,17021,42626.14,75033,5,9,28372,1325,78835.03,4,7,12231,Y,31528.03,10324
2278,current,M,28,464,25245.61,11356,14721.7,4906,15337.27,18295,6,99,50,57,15,4,403000,1,1,1,1,61186.36,376694.91,610000,3897,22064.67,44240,35,0,71086,46086.9,2715,5,13,172.14,178839.85,125626.27,3,18,13401,Y,1032.51,16114
16479,current,M,33,466,2948,43191.12,2425.69,782.85,4594.96,1088.96,100,10,82,60,15,8,232000,1,1,1,1,204585.76,138732.3,15756,5730,15102.91,203933,18,0,14572,20430,6278,3,7,72000,128237.22,38949,7,24,82910.33,Y,672.41,4955
6640,current,M,28,268,4897,153.14,10624.64,2573,41688,5258,8,3,50,47,1,47,155000,1,1,1,1,168265.55,86000,1255,1954,4282.7,63345,3,1,24567,89632.25,76217,3,14,86800,14926,86830,22,12,33921,Y,13037.1,10537
7001,current,M,37,643,9018.07,11356,3794.39,5627.33,16939.73,9294,26,18,71,57,1,47,114000,1,1,1,1,55700,237365.38,1526,-4664,96147.18,35079,5,31,17416,102971.12,224587.13,2,82,26605,37088.49,36818.1,5,103,24522,Y,8215.8,19533
13146,current,M,60,385,13251,452.4,2134.46,2640,11133,27985.1,19,77,50,2,2,16,197000,1,1,1,1,970271.35,20500,105000,-402,49802.4,36204,24,36,28870,10099.63,49789,43,14,17250,35959.15,60545.64,3,106,72951,Y,8040.3,14580
13800,current,F,36,354,1135,3138.6,13552.5,3267.04,9635.255,1713,44,85,11,7,3,4,581000,1,1,1,1,94643.15,90829.65,925,1500,2063.76,22536,55,7,27113,4013.55,189586,11,171,33901,142665.66,30456.5,117,50,195757,Y,235019.8,13998
369,current,F,33,588,13382.18,2994.98,4586.9,8105,34623.25,3264,6,5,47,24,11,75,173000,1,1,1,1,3950,400000,4000,4795,76802.9,382673,69,1,25541,39567.58,20757,3,11,57126,9345.1,28728,6,73,15626,Y,136.86,1729
2469,current,M,47,269,15241,1678.97,17835.58,1939,7267,6504,4,10,49,5,4,47,479000,1,1,1,1,510.6,119831,2156,20513,51229,38174,55,36,83569,50188.19,178681,5,1,19720,23655.1,64841,2,2,42067,Y,2724.55,132196
1648,current,M,49,653,32347.35,3390,13047.66,6582.14,268,4258.76,10,2,72,24,1,1,466000,1,1,1,1,15079.5,356899.37,248000,5730,71048.89,45035,67,31,9515,108839.94,71003,43,35,19853,101145.46,75148,15,37,22772,Y,5071.32,18489
13004,current,M,55,346,3123.49,1912.35,2034,7328.95,7645.68,4185,6,50,29,53,18,34,19000,1,1,1,1,148705,186474.96,300500,8572,57250.38,181449.14,103,4,24146,14295.14,3449,4,82,64429,44657,64127,2,18,16002,Y,5865.71,167155
19123,current,M,37,801,57828.63,521.73,21913,1897,2525.39,1462,136,2,5,1,4,2,391000,1,1,1,1,10000,25404,126001,0,51974.25,53951.02,18,5,20909,78484.05,5325.86,2,50,40909,40454.25,70711.78,5,83,11705,Y,9362.14,20025
8246,saving,M,58,536,4599.71,5129.93,13905.42,639,25960,156,19,25,6,3,4,79,20000,1,1,1,1,3638.25,119831,12000,2921,153439,288212,29,11,78060,81281.22,49019,9,6,20668,18109.53,151067,49,65,18571,Y,5836.27,16908
